EV	DT	TS	P	Type	E1	D3	PX3	PY3	PZ3	X3	Y3	Z3	time3	PX1	PY1	PZ1	X1	Y1	Z1	time1	nCap	
590086	1	200022	0	22	0.9401284848	0	0.5465743868	-0.08539247121	0.760135602	24.15680393	14.60066623	53.368999	2.753320004	0.5465743868	-0.08539247121	0.760135602	8.853826768	16.99148268	32.08673982	2.665520277	0	
590086	1	500001	200000	11	2.698134683	0.9710410594	-0.8444226171	-1.965790396	0.1036712914	8.384679738	16.8634383	32.84128675	2.668553344	-1.65575786	-0.4519062711	2.663018056	8.853826768	16.99148268	32.08673982	2.665520277	0	
590086	1	500002	200000	11	1.691102146	0.7322468727	-0.4977358831	-0.2776746996	-0.6473689913	8.189086526	16.4081032	32.86530008	2.670254773	-0.8444226171	-1.965790396	0.1036712914	8.384679738	16.8634383	32.84128675	2.668553344	0	
590086	1	500003	200000	11	0.4915232817	0.4915232817	-0	-0	-0	8.136391437	16.3787059	32.7967634	2.670608819	-0.4977358831	-0.2776746996	-0.6473689913	8.189086526	16.4081032	32.86530008	2.670254773	0	
590086	1	900001	500000	22	0.4673319913	0	0.01921952466	-0.246146504	-0.02275117152	6.806590254	16.30123908	32.32717506	2.675216133	-0.4343781965	-0.03357654134	-0.1690780539	8.189086526	16.4081032	32.86530008	2.670254773	0	
590086	1	900002	500000	22	0.2479417418	0	-0.1317845257	0.007845029623	0.08759180958	9.045034524	-12.36675563	29.67740976	2.771539707	0.01921952466	-0.246146504	-0.02275117152	6.806590254	16.30123908	32.32717506	2.675216133	0	
590086	1	900003	500000	22	0.1584330483	0	-0.01025561766	-0.01827025094	-0.1067387286	7.12128904	-12.25223656	30.95604507	2.779254216	-0.1317845257	0.007845029623	0.08759180958	9.045034524	-12.36675563	29.67740976	2.771539707	0	
590086	1	900004	500000	22	0.108775622	0.011103	-0	-0	-0	6.816521811	-12.79517546	27.78407946	2.790036662	-0.01025561766	-0.01827025094	-0.1067387286	7.12128904	-12.25223656	30.95604507	2.779254216	0	
590086	1	800001	500000	22	0.03599147821	0.011103	-0	-0	-0	7.993674451	15.97625838	32.18758634	2.672453759	-0.0120351302	-0.0273073695	-0.02012087762	8.384679738	16.8634383	32.84128675	2.668553344	0	
590086	1	1400001	800000	11	0.02488847821	0.02488847821	0	0	-0	7.99368968	15.97667507	32.18703161	2.672461444	0.003542257625	0.09692173751	-0.1290311437	7.993674451	15.97625838	32.18758634	2.672453759	0	
590086	1	1300001	900000	11	0.09767262202	0.09767262202	-0	-0	-0	6.811683874	-12.79776483	27.77977246	2.790079491	-0.2293520959	-0.122754034	-0.204181809	6.816521811	-12.79517546	27.78407946	2.790036662	0	
590086	1	1200001	900000	11	0.04965742632	0.04965742632	-0	0	0	7.120115286	-12.25198434	30.95792196	2.779272279	-0.121528908	0.02611528056	0.1943305382	7.12128904	-12.25223656	30.95604507	2.779254216	0	
590086	1	1100001	900000	11	0.0895086935	0.0895086935	0	-0	-0	9.04791712	-12.37160421	29.67530336	2.771577946	0.1510040504	-0.2539915336	-0.1103429811	9.045034524	-12.36675563	29.67740976	2.771539707	0	
590086	1	1000001	900000	11	0.2193902494	0.2193902494	-0	0	-0	6.78374578	16.31194471	32.31980562	2.675338838	-0.4535977212	0.2125699626	-0.1463268824	6.806590254	16.30123908	32.32717506	2.675216133	0	
591164	1	100067	0	2112	2.543117716e-08	0	0.002038331105	-0.006435280431	-0.001490261164	-40.87344368	-28.79863889	37.87670034	302392.3835	0.002038331105	-0.006435280431	-0.001490261164	-49.1872	-2.551012468	43.9550397	289609.4994	0	
591802	1	300017	0	22	3.21483	0	-0.8956089332	-1.030767783	2.910418242	26.53909799	-7.787663178	53.368999	2.723489152	-0.8956089332	-1.030767783	2.910418242	36.79397756	4.014808963	20.044199	2.600702981	0	
594040	1	100098	0	2112	2.748595307e-08	0	0.003032966417	-0.005100270363	-0.004054387218	9.839903361	-33.19654677	20.044199	243265.2381	0.003032966417	-0.005100270363	-0.004054387218	-15.08938775	8.724828927	53.368999	217505.0742	0	
595029	1	700013	400000	22	0.2696336539	0	0.1099573387	-0.2183373261	-0.02785298622	-6.870890541	-15.4773663	29.37528764	2.769366119	0.06845902881	-0.2298765264	0.1231765047	-12.0569223	1.936654735	20.044199	2.701233069	0	
595029	1	700014	400000	22	0.2460438846	0	0.1949052352	-0.06503239542	-0.06511264069	-6.245820816	-16.71853904	29.21695297	2.774031597	0.1099573387	-0.2183373261	-0.02785298622	-6.870890541	-15.4773663	29.37528764	2.769366119	0	
595029	1	700015	400000	22	0.215538672	0.011103	0	-0	-0	-5.635142077	-16.9222991	29.01294149	2.776284247	0.1949052352	-0.06503239542	-0.06511264069	-6.245820816	-16.71853904	29.21695297	2.774031597	0	
595029	1	1300001	700000	11	0.204435672	0.204435672	-0	-0	-0	-5.642625457	-16.92947583	28.99187708	2.776396146	-0.1596016212	-0.1530615204	-0.4492507636	-5.635142077	-16.9222991	29.01294149	2.776284247	0	
595029	1	1200001	700000	11	0.03050521258	0.03050521258	-0	-0	0	-6.246285415	-16.7193775	29.21715675	2.774041476	-0.08494789649	-0.1533049307	0.03725965448	-6.245820816	-16.71853904	29.21695297	2.774031597	0	
595029	1	1100001	700000	11	0.02358976927	0.02358976927	-0	-0	0	-6.871057864	-15.47741282	29.37589659	2.769373309	-0.04149830989	-0.01153920025	0.1510294909	-6.870890541	-15.4773663	29.37528764	2.769366119	0	
595597	1	200036	0	22	0.2237743402	0.011103	0	0	0	37.24144372	6.151092531	21.07711891	3.291440859	0.1452486978	0.0473769525	0.1635028914	36.32384361	5.851791417	20.044199	3.286725326	0	
595597	1	700001	200000	11	0.2126713402	0.2126713402	0	0	0	37.26352014	6.161730567	21.08211258	3.291558678	0.4523287601	0.2179651255	0.102316381	37.24144372	6.151092531	21.07711891	3.291440859	0	
598697	1	900017	400000	22	0.2996115113	0	-0.1844485651	-0.04380763711	0.2320057661	-49.1872	-1.218972262	38.1133137	2.825140683	-0.1844485651	-0.04380763711	0.2320057661	-34.82194377	2.192861991	20.044199	2.747305511	0	
599073	1	6200010	100000	22	7.8201493	0	2.359351033	-1.195115718	2.822906661	38.12494165	24.33933332	31.56030696	176250.5177	2.778785743	-4.464113947	5.788330634	32.59643979	33.2208609	20.044199	176250.4658	0	
599073	1	6200011	100000	22	3.868286558	0	-0.3469709178	-0.2499803797	0.261778371	44.74479122	20.98608653	39.48079747	176250.5539	2.359351033	-1.195115718	2.822906661	38.12494165	24.33933332	31.56030696	176250.5177	0	
599073	1	6200012	100000	22	0.5014049497	0	-0.2440755208	0.07863060749	0.300448226	42.95510042	19.69667707	40.83106147	176250.5626	-0.3469709178	-0.2499803797	0.261778371	44.74479122	20.98608653	39.48079747	176250.5539	0	
599073	1	6200013	100000	22	0.3949997073	0	0.1826248028	0.01060566206	0.09408063036	38.74162794	21.05407621	46.01769521	176250.5853	-0.2440755208	0.07863060749	0.300448226	42.95510042	19.69667707	40.83106147	176250.5626	0	
599073	1	6200014	100000	22	0.2057072281	0	0.1826248028	0.01060566206	0.09408063036	45.1757939	21.42773076	49.33230736	176250.6095	0.1826248028	0.01060566206	0.09408063036	38.74162794	21.05407621	46.01769521	176250.5853	0	
599073	1	6600001	6200000	11	0.1892924793	0.1892924793	-0	0	0	38.72313779	21.05702392	46.02663771	176250.5854	-0.4267003236	0.06802494542	0.2063675957	38.74162794	21.05407621	46.01769521	176250.5853	0	
599073	1	6500001	6200000	11	0.1064052424	0.1064052424	-0	-0	-0	42.9527085	19.68903812	40.83016254	176250.5626	-0.102895397	-0.3286109872	-0.038669855	42.95510042	19.69667707	40.83106147	176250.5626	0	
599073	1	6400001	6200000	11	3.366881609	0.06421941357	1.600856019	-1.594965067	3.029230526	44.82697397	20.95447826	39.60174021	176250.5544	2.706321951	-0.9451353386	2.56112829	44.74479122	20.98608653	39.48079747	176250.5539	0	
599073	1	6400002	6200000	11	3.302662195	0.1283050104	2.791220063	0.5422655654	2.288180123	44.94812472	20.88385221	39.80001169	176250.5552	1.600856019	-1.594965067	3.029230526	44.82697397	20.95447826	39.60174021	176250.5544	0	
599073	1	6400003	6200000	11	3.174357185	0.03583811087	2.921020473	0.9887871758	1.539502835	44.98428069	20.89689365	39.82931294	176250.5554	2.791220063	0.5422655654	2.288180123	44.94812472	20.88385221	39.80001169	176250.5552	0	
599073	1	6400004	6200000	11	2.973430677	0.1783975168	3.129802441	0.7311800372	0.5817564784	45.18349278	21.04295799	39.88879449	176250.5562	2.921020473	0.9887871758	1.539502835	44.98428069	20.89689365	39.82931294	176250.5554	0	
599073	1	6400005	6200000	11	2.79503316	0.09566505866	2.880415483	-1.2843746	0.3145234462	45.3393852	21.07937735	39.91777122	176250.5568	3.129802441	0.7311800372	0.5817564784	45.18349278	21.04295799	39.88879449	176250.5562	0	
599073	1	6300001	6200000	11	3.951862741	1.027062346	1.983342428	-2.758525795	0.02202792723	38.11725444	22.92346759	31.68599199	176250.5215	0.4194347102	-3.268998229	2.965423973	38.12494165	24.33933332	31.56030696	176250.5177	0	
599073	1	6300002	6200000	11	2.924800395	1.284853576	1.032501502	1.583574049	0.8897648691	38.76191507	22.0268433	31.6931519	176250.5252	1.983342428	-2.758525795	0.02202792723	38.11725444	22.92346759	31.68599199	176250.5215	0	
599073	1	6300003	6200000	11	1.639946819	1.368501243	0.003582823479	0.537649906	0.2490366044	39.01793802	22.41951226	31.91378133	176250.527	1.032501502	1.583574049	0.8897648691	38.76191507	22.0268433	31.6931519	176250.5252	0	
599073	1	6300004	6200000	11	0.2714455764	0.2714455764	0	0	0	39.01816065	22.45292096	31.92925606	176250.5272	0.003582823479	0.537649906	0.2490366044	39.01793802	22.41951226	31.91378133	176250.527	0	
599073	1	6900001	6400000	22	0.1650883967	0	0.1360277272	0.07793526775	0.05173712616	45.33168405	21.09593376	39.9614452	176250.5568	0.1360277272	0.07793526775	0.05173712616	44.98428069	20.89689365	39.82931294	176250.5554	0	
600041	1	1300020	400000	22	0.2271092867	0	-0.134854509	0.1280296305	0.1098713324	-11.05384938	-32.32773381	24.89624578	3.455353207	-0.1610593742	0.03499082503	0.1562502744	-6.052465402	-33.41430547	20.044199	3.431828816	0	
600041	1	1300021	400000	22	0.2159838757	0	0.01997123081	-0.1234554033	0.04635619288	-33.83244048	-10.70194891	43.45486999	3.577045203	-0.134854509	0.1280296305	0.1098713324	-11.05384938	-32.32773381	24.89624578	3.455353207	0	
600041	1	1300022	400000	22	0.1333753473	0.011103	0	-0	0	-33.73353722	-11.31333546	43.68443915	3.579248437	0.01997123081	-0.1234554033	0.04635619288	-33.83244048	-10.70194891	43.45486999	3.577045203	0	
600041	1	2000001	1300000	11	0.1222723473	0.1222723473	0	0	0	-33.72491787	-11.31274244	43.68978171	3.579305805	0.3173866915	0.02183644991	0.1967268586	-33.73353722	-11.31333546	43.68443915	3.579248437	0	
600041	1	1900001	1300000	11	0.08260852838	0.08260852838	-0	0	0	-33.83513598	-10.69757059	43.45597578	3.577079676	-0.1548257398	0.2514850338	0.06351513954	-33.83244048	-10.70194891	43.45486999	3.577045203	0	
600041	1	1800001	1300000	11	0.01112541099	0.01112541099	-0	-0	0	-11.05389425	-32.32789312	24.8963252	3.455356189	-0.02620486522	-0.09303880549	0.04637894201	-11.05384938	-32.32773381	24.89624578	3.455353207	0	
600121	1	100016	0	2112	2.715709099	0	-0	-0	0	-22.80670347	-6.542287493	27.16481816	34.96140968	-14.26958851	-17.12874608	67.92298853	-21.31076951	-4.746617423	20.044199	34.63189577	0	
600121	1	600001	100000	76032	0.05920269745	0.05920269745	-0	-0	0	-22.80670366	-6.542289297	27.1648222	34.96142109	-3.794927199	-37.28535007	83.4694213	-22.80670347	-6.542287493	27.16481816	34.96140968	0	
600121	1	600002	100000	76032	0	0	-0	-0	0	-22.80670366	-6.542289297	27.1648222	34.96142109	-0	-0	0	-22.80670366	-6.542289297	27.1648222	34.96142109	0	
600121	1	500001	100000	2112	0.4504753252	0	-10.92752088	21.79501024	-15.88306539	-27.70567685	3.228746231	20.044199	36.36716957	-10.92752088	21.79501024	-15.88306539	-22.80670347	-6.542287493	27.16481816	34.96140968	0	
600121	1	800001	100000	22	0.5628995158	0	0.06911233632	-0.2454824694	-0.08049222837	-26.37701033	-8.669273801	30.64009492	34.97948033	-0.3709726632	-0.22100447	0.3610985631	-22.80670347	-6.542287493	27.16481816	34.96140968	0	
600121	1	800002	100000	22	0.2674269183	0	0.1612748627	-0.1429740348	-0.1217825615	-21.94358298	-24.41651592	25.47666874	35.03670304	0.06911233632	-0.2454824694	-0.08049222837	-26.37701033	-8.669273801	30.64009492	34.97948033	0	
600121	1	800003	100000	22	0.2475523141	0	0.1612748627	-0.1429740348	-0.1217825615	-14.74944286	-30.79429373	20.044199	35.07353786	0.1612748627	-0.1429740348	-0.1217825615	-21.94358298	-24.41651592	25.47666874	35.03670304	0	
600121	1	800008	100000	22	0.1461369797	0.011103	-0	-0	0	-24.20006911	-43.02344779	35.92636135	35.16209349	-0.07215566841	-0.06497969643	0.1092117915	-13.70680621	-33.57375308	20.044199	35.09120438	0	
600121	1	7600001	800000	11	0.1350339797	0.1350339797	0	-0	0	-24.20003485	-43.0349678	35.92962415	35.16215877	0.001131206055	-0.3803090275	0.1077143098	-24.20006911	-43.02344779	35.92636135	35.16209349	0	
600121	1	7400001	800000	11	0.01987460419	0.01987460419	-0	-0	0	-21.943887	-24.41685407	25.47680495	35.03670889	-0.09216252636	-0.1025084346	0.04129033311	-21.94358298	-24.41651592	25.47666874	35.03670304	0	
600121	1	7300001	800000	11	0.2954725975	0.2954725975	-0	0	0	-26.40666238	-8.667624522	30.66984843	34.97966159	-0.4400849995	0.02447799938	0.4415907915	-26.37701033	-8.669273801	30.64009492	34.97948033	0	
600121	1	700001	100000	22	1.642000084	0	0.8545413542	-1.399926258	-0.07829317588	3.639729294	-49.86734774	24.74179299	35.13091623	0.8545413542	-1.399926258	-0.07829317588	-22.80670347	-6.542287493	27.16481816	34.96140968	0	
600194	1	200021	0	22	4.43803	0	-1.482565953	-1.431163439	3.930633497	-24.80157041	-15.13515275	53.368999	2.783881365	-1.482565953	-1.431163439	3.930633497	-12.23204087	-3.001425344	20.044199	2.658372463	0	
600717	1	100028	0	2112	0.001646415504	0	1.334296302	-0.2207239306	1.116368751	10.19211533	1.090751444	34.63838374	704.5604012	0.4098250314	0.1376030453	1.704975515	6.684110567	-0.08709788362	20.044199	677.7336089	0	
600717	1	100029	0	2112	0.001636577037	0	1.280945491	-0.5520491133	1.06230966	31.23738474	-2.390630149	52.24637763	753.9925237	1.334296302	-0.2207239306	1.116368751	10.19211533	1.090751444	34.63838374	704.5604012	0	
600717	1	100030	0	2112	0.001635904666	0	1.280945491	-0.5520491133	1.06230966	32.5910548	-2.97402137	53.368999	757.3045152	1.280945491	-0.5520491133	1.06230966	31.23738474	-2.390630149	52.24637763	753.9925237	0	
600717	1	2600001	100000	70032	7.158450899e-07	7.158450899e-07	0	0	0	31.23738488	-2.390629764	52.24637765	753.9928142	0.1005337711	0.2879204898	0.01493849577	31.23738474	-2.390630149	52.24637763	753.9925237	0	
600717	1	2600002	100000	70032	0	0	0	0	0	31.23738488	-2.390629764	52.24637765	753.9928142	0	0	0	31.23738488	-2.390629764	52.24637765	753.9928142	0	
600717	1	2500001	100000	73032	9.86183295e-06	9.86183295e-06	-0	0	0	10.19211405	1.090751934	34.63838447	704.5607042	-0.9534383263	0.3661173008	0.5444048691	10.19211533	1.090751444	34.63838374	704.5604012	0	
600717	1	2500002	100000	73032	0	0	-0	0	0	10.19211405	1.090751934	34.63838447	704.5607042	-0	0	0	10.19211405	1.090751934	34.63838447	704.5607042	0	
601032	1	300018	0	22	3.21483	0	0.259548905	0.08959724539	-0.07240927181	-35.88796925	9.886179976	48.22039948	2.755515105	-1.128144435	-0.9500071639	2.856555347	-24.76029276	19.25676414	20.044199	2.649741552	0	
601032	1	300019	0	22	0.2839654963	0.011103	0	0	-0	-24.24080233	13.90682523	44.97105857	2.798020687	0.259548905	0.08959724539	-0.07240927181	-35.88796925	9.886179976	48.22039948	2.755515105	0	
601032	1	500001	300000	11	0.2728624963	0.2728624963	0	0	-0	-24.21172314	13.92763306	44.96108751	2.798183982	0.4656323526	0.3331866376	-0.1596621275	-24.24080233	13.90682523	44.97105857	2.798020687	0	
601032	1	400001	300000	11	2.930864504	1.236211204	0.005585167488	1.02530307	1.884808798	-36.33933647	9.548033688	49.17308735	2.759249416	-1.38769334	-1.039604409	2.928964619	-35.88796925	9.886179976	48.22039948	2.755515105	0	
601032	1	400002	300000	11	1.694653299	1.202888379	0.6408535402	0.5244725526	0.2421790541	-36.33792548	9.807057817	49.64924994	2.761108103	0.005585167488	1.02530307	1.884808798	-36.33933647	9.548033688	49.17308735	2.759249416	0	
601032	1	400003	300000	11	0.49176492	0.49176492	0	0	0	-36.2700508	9.862606246	49.67489983	2.76146238	0.6408535402	0.5244725526	0.2421790541	-36.33792548	9.807057817	49.64924994	2.761108103	0	
602157	1	100031	0	2112	0.7646089518	0	9.426070681	-14.41482414	33.77494387	-14.9233885	-28.15788024	53.368999	58.55536203	9.426070681	-14.41482414	33.77494387	-24.2238309	-13.93517321	20.044199	55.46054852	0	
602157	1	100036	0	2112	0.727412769	0	6.572904566	-20.5451388	-29.91273369	-2.866735094	-30.66114718	39.19639959	60.44218897	21.25558627	-2.989707202	-30.1113685	-12.87115948	-29.25397359	53.368999	58.96588583	0	
602157	1	100037	0	2112	0.7235015481	0	31.18117873	-16.92705741	-9.351293296	-0.8689513657	-36.90568392	30.10465453	61.39552078	6.572904566	-20.5451388	-29.91273369	-2.866735094	-30.66114718	39.19639959	60.44218897	0	
602157	1	100038	0	2112	0.7161423055	0	31.18117873	-16.92705741	-9.351293296	17.4563377	-46.85377545	24.60886637	63.23881977	31.18117873	-16.92705741	-9.351293296	-0.8689513657	-36.90568392	30.10465453	61.39552078	0	
602157	1	2100001	100000	76032	0.007361015378	0.007361015378	-0	-0	-0	-0.8689514971	-36.90568393	30.10465442	61.39552204	-24.57462944	-3.529323911	-20.60433311	-0.8689513657	-36.90568392	30.10465453	61.39552078	0	
602157	1	2100002	100000	76032	0	0	-0	-0	-0	-0.8689514971	-36.90568393	30.10465442	61.39552204	-0	-0	-0	-0.8689514971	-36.90568393	30.10465442	61.39552204	0	
602157	1	2000001	100000	72032	0.003912204716	0.003912204716	0	0	-0	-2.866735045	-30.66114712	39.19639959	60.44218972	14.68783102	17.55749506	-0.265879237	-2.866735094	-30.66114718	39.19639959	60.44218897	0	
602157	1	2000002	100000	72032	0	0	0	0	-0	-2.866735045	-30.66114712	39.19639959	60.44218972	0	0	-0	-2.866735045	-30.66114712	39.19639959	60.44218972	0	
602617	1	1500013	400000	22	0.51099891	0	-0.08808027033	0.4554089659	-0.2143931571	-49.05163754	9.692102712	31.83549405	3.576735982	-0.08808027033	0.4554089659	-0.2143931571	-41.90030536	-27.28304254	49.24230577	3.438345066	0	
604133	1	6900010	6700000	-12	2.013742608	0	-0.2175796912	0.7027914673	1.874540617	-23.40045566	30.64932288	53.368999	2.047956113e+12	-0.2175796912	0.7027914673	1.874540617	-19.53241481	18.15538976	20.044199	2.047956113e+12	0	
605055	1	300019	0	22	2.511199631	0	-1.09227422	-1.120261556	1.964198224	47.07437246	-9.381776756	53.368999	2.722981036	-1.09227422	-1.120261556	1.964198224	49.1872	-7.21481225	49.56957572	2.70677813	0	
605067	1	200017	0	22	4.43803	0	-0	-0	0	19.98014562	35.91075634	28.74401317	2.611407148	-1.32662338	-1.236315142	4.05064261	22.82941621	38.56606638	20.044199	2.579612386	0	
605067	1	400001	200000	11	2.151065809	1.185265386	-1.380823563	0.0711634171	0.0898801414	19.60679682	35.88991498	29.39199221	2.613949954	-1.303776474	-0.07278039453	2.26281652	19.98014562	35.91075634	28.74401317	2.611407148	0	
605067	1	400002	200000	11	0.9658004233	0.9658004233	-0	-0	0	19.36169219	35.90254692	29.40794649	2.614824382	-1.380823563	0.0711634171	0.0898801414	19.60679682	35.88991498	29.39199221	2.613949954	0	
605067	1	500001	200000	-11	1.264966371	0.9645115929	0.5382479381	-0.3025819329	0.1267696029	20.00150248	35.66921534	29.07204548	2.612827939	0.08904827637	-1.00711482	1.367743739	19.98014562	35.91075634	28.74401317	2.611407148	0	
605067	1	500002	200000	-11	0.3004547776	0.3004547776	0	-0	0	20.0432189	35.64576399	29.08187064	2.613037727	0.5382479381	-0.3025819329	0.1267696029	20.00150248	35.66921534	29.07204548	2.612827939	0	
605067	1	500003	200000	-11	0	0	0	-0	0	20.0432189	35.64576399	29.08187064	2.613037727	0	-0	0	20.0432189	35.64576399	29.08187064	2.613037727	0	
605067	1	700001	500000	22	0.51099891	0	0.09156062452	-0.1854902334	0.401245445	39.46944535	13.49101186	49.31354041	2.73226213	0.2777298533	-0.316738615	0.2892449902	20.0432189	35.64576399	29.08187064	2.613037727	0	
605067	1	700002	500000	22	0.4514287117	0	0.1332461078	-0.2790829649	0.3012879547	40.26440445	11.88052536	52.79728379	2.74533601	0.09156062452	-0.1854902334	0.401245445	39.46944535	13.49101186	49.31354041	2.73226213	0	
605067	1	700003	500000	22	0.4317594912	0	0.1332461078	-0.2790829649	0.3012879547	40.51724837	11.35094569	53.368999	2.748068881	0.1332461078	-0.2790829649	0.3012879547	40.26440445	11.88052536	52.79728379	2.74533601	0	
605067	1	600001	500000	22	0.51099891	0	-0.0810363303	0.2367993095	-0.3862080989	18.62002149	37.2688577	27.59966513	2.621772304	-0.2777298533	0.316738615	-0.2892449902	20.0432189	35.64576399	29.08187064	2.613037727	0	
605067	1	600002	500000	22	0.4602146189	0	-0.0810363303	0.2367993095	-0.3862080989	17.03469159	41.90140986	20.044199	2.651803982	-0.0810363303	0.2367993095	-0.3862080989	18.62002149	37.2688577	27.59966513	2.621772304	0	
605067	1	1900001	600000	11	0.05078429111	0.05078429111	-0	0	0	18.61807072	37.26965052	27.60062679	2.621790889	-0.196693523	0.07993930553	0.09696310871	18.62002149	37.2688577	27.59966513	2.621772304	0	
605067	1	900001	700000	11	0.01966922054	0.01966922054	-0	0	0	40.26426856	11.88083047	52.79760964	2.745341781	-0.04168548324	0.09359273149	0.09995749022	40.26440445	11.88052536	52.79728379	2.74533601	0	
605067	1	800001	700000	11	0.05957019828	0.05957019828	0	-0	-0	39.47167052	13.48944313	49.31220173	2.732284878	0.1861692288	-0.1312483816	-0.1120004548	39.46944535	13.49101186	49.31354041	2.73226213	0	
605501	1	500006	200000	-11	2.261485801	0.06667335377	-1.534455994	-1.756574861	1.272864791	43.6706537	-19.6762221	20.14301829	2.622997895	-2.109009093	-0.6699337169	1.590226729	43.75671243	-19.61837353	20.044199	2.622527869	0	
605501	1	500007	200000	-11	2.194812447	0.05537962076	-1.128095603	-1.890587841	1.384466117	43.58380911	-19.75017648	20.21739929	2.623455349	-1.534455994	-1.756574861	1.272864791	43.6706537	-19.6762221	20.14301829	2.622997895	0	
605501	1	500008	200000	-11	2.139432827	0.08764831283	-0.2221815917	-1.542667012	1.969150279	43.53444476	-19.83130652	20.31880367	2.623912138	-1.128095603	-1.890587841	1.384466117	43.58380911	-19.75017648	20.21739929	2.623455349	0	
605501	1	500009	200000	-11	2.051784514	0.1485064451	0.2037510359	-1.183504022	2.031112303	43.51556536	-19.89707606	20.43585884	2.624367784	-0.2221815917	-1.542667012	1.969150279	43.53444476	-19.83130652	20.31880367	2.623912138	0	
605501	1	500010	200000	-11	1.903278069	0.1022188812	0.4332639925	-0.519639271	2.150988169	43.488184	-19.94218	20.56639799	2.624820437	0.2037510359	-1.183504022	2.031112303	43.51556536	-19.89707606	20.43585884	2.624367784	0	
605501	1	500011	200000	-11	1.801059188	0.04510393864	0.4756497041	-1.795500941	0.7517952694	43.49517848	-19.97583959	20.65459733	2.625139329	0.4332639925	-0.519639271	2.150988169	43.488184	-19.94218	20.56639799	2.624820437	0	
605501	1	500012	200000	-11	1.556942647	0.1020710744	1.09110451	-0.8294511325	1.313403455	43.61123166	-20.1050637	20.70331694	2.625695684	0.4756497041	-1.795500941	0.7517952694	43.49517848	-19.97583959	20.65459733	2.625139329	0	
605501	1	500013	200000	-11	1.454871573	0.1063576547	0.9853945417	0.1259806709	1.486537769	43.74543934	-20.1098085	20.83487002	2.626283739	1.09110451	-0.8294511325	1.313403455	43.61123166	-20.1050637	20.70331694	2.625695684	0	
605501	1	500014	200000	-11	1.348513918	0.1289655691	0.6652036135	-0.8776052321	1.233283073	43.90050513	-20.19264413	20.97219092	2.626956075	0.9853945417	0.1259806709	1.486537769	43.74543934	-20.1098085	20.83487002	2.626283739	0	
605501	1	500015	200000	-11	1.219548349	0.1350256481	0.7830035856	-0.5021119301	1.191368255	44.0027298	-20.26853586	21.14613993	2.62769332	0.6652036135	-0.8776052321	1.233283073	43.90050513	-20.19264413	20.97219092	2.626956075	0	
605501	1	500016	200000	-11	1.084522701	0.1823266032	-0.5397920274	-1.100101173	-0.4841510302	43.97776668	-20.41595241	21.38397004	2.628480295	0.7830035856	-0.5021119301	1.191368255	44.0027298	-20.26853586	21.14613993	2.62769332	0	
605501	1	500017	200000	-11	0.9021960977	0.1215038104	0.1346396166	-1.140679639	-0.1659414085	43.91773745	-20.53829254	21.33012854	2.629004532	-0.5397920274	-1.100101173	-0.4841510302	43.97776668	-20.41595241	21.38397004	2.628480295	0	
605501	1	500018	200000	-11	0.7570445841	0.1026605941	-0.3594843958	-0.8832361381	-0.2716325502	43.9293585	-20.63674716	21.31580577	2.629369613	0.1346396166	-1.140679639	-0.1659414085	43.91773745	-20.53829254	21.33012854	2.629004532	0	
605501	1	500019	200000	-11	0.6044558111	0.6044558111	-0	-0	-0	43.87819787	-20.76244642	21.27714792	2.629899144	-0.3594843958	-0.8832361381	-0.2716325502	43.9293585	-20.63674716	21.31580577	2.629369613	0	
605501	1	500020	200000	-11	0	0	-0	-0	-0	43.87819787	-20.76244642	21.27714792	2.629899144	-0	-0	-0	43.87819787	-20.76244642	21.27714792	2.629899144	0	
605501	1	1000001	500000	22	0.51099891	0	-0.1706178922	-0.2684971771	-0.1564506254	42.87185849	-21.98644628	22.17191578	2.63596919	-0.2825867463	-0.3437072488	0.2512567293	43.87819787	-20.76244642	21.27714792	2.629899144	0	
605501	1	1000002	500000	22	0.3545109271	0	-0.1706178922	-0.2684971771	-0.1564506254	40.55146794	-25.63798777	20.044199	2.652051389	-0.1706178922	-0.2684971771	-0.1564506254	42.87185849	-21.98644628	22.17191578	2.63596919	0	
605501	1	1100001	1000000	11	0.1564879829	0.1564879829	-0	-0	0	42.86788285	-21.98911674	22.18639212	2.636048245	-0.1119688541	-0.07521007168	0.4077073546	42.87185849	-21.98644628	22.17191578	2.63596919	0	
605501	1	900001	500000	22	0.51099891	0	0.2825867463	0.3437072488	-0.2512567293	45.26488719	-19.07583097	20.044199	2.638263387	0.2825867463	0.3437072488	-0.2512567293	43.87819787	-20.76244642	21.27714792	2.629899144	0	
605501	1	800001	500000	22	0.04992817895	0.011103	0	-0	-0	43.97272169	-20.75241433	21.25011528	2.629836299	0.01547467502	-0.04127722615	-0.02344244201	43.9293585	-20.63674716	21.31580577	2.629369613	0	
605501	1	700001	500000	22	0.02364770324	0.011103	-0	-0	-0	43.91638615	-20.55854377	21.325862	2.629073712	-0.001540768134	-0.02309056742	-0.004864729997	43.91773745	-20.53829254	21.33012854	2.629004532	0	
605501	1	600001	500000	22	0.1990126017	0	0.07529677741	-0.1628472744	0.08612302928	44.65709212	-22.48875549	21.98357216	2.63538304	0.07529677741	-0.1628472744	0.08612302928	43.49517848	-19.97583959	20.65459733	2.625139329	0	
